date,id,lon,lat,AOD_win1,AOD_win3,AOD_win5,PM2.5,so2,no2,co,o3,12_air,18_air,12_rh,18_rh,12_uwnd,18_uwnd,12_vwnd,18_vwnd,12_pres,18_pres
20170106,1041A,118.1997,39.6295,1.127,1.05375,1.108870117,85,60,71.66666667,2.066666667,36.33333333,268.6072998,268.3140259,70.24006653,87.5959549,0.21653752,-1.669978261,-1.275593996,-2.505768299,98478.92969,98316.36719
20170106,1043A,119.7624,40.0181,0.429,0.4445,0.449100739,55,96.66666667,81,3.7,24.33333333,272.8518982,270.7021179,60.65014648,83.87675476,0.07782308,-2.439830065,-1.591066122,-2.81487751,100243.9766,100121.0391
20170106,1063A,117.9525,40.9843,1.496,1.506333374,1.506333374,78.33333333,23.66666667,42,1.9,73,267.7415466,265.0294189,77.07752991,88.39885712,-0.159891874,-2.105807304,-3.46507287,-4.425475121,94306.1875,94169.14063
20170106,1066A,117.9384,41.0112,1.496,1.506333374,1.506333374,73,38,47.33333333,1.733333333,50.66666667,267.6360168,264.9276123,77.3052063,88.37062836,-0.16741918,-2.095780849,-3.474208593,-4.411252499,94193.94531,94056.85156
20170106,1068A,116.7729,39.5747,2.375,2.45275,2.447162109,116,34.66666667,83.33333333,3.8,17,269.1521912,267.8041687,77.53780365,91.63845825,0.330257922,-0.877920628,-1.558495879,-3.032605886,96047.98438,95882.39063
20170106,1070A,116.7464,39.5343,2.593,2.408800049,2.412084229,143,38.66666667,103.6666667,4.066666667,16.66666667,269.2167664,267.9013367,77.57728577,91.53477478,0.355597645,-0.834883809,-1.503969908,-2.995026827,96090.76563,95924.16406
20170108,1002A,116.17,40.2865,0.251,0.286625,0.288296143,21,10,8,0.433333333,70,260.5667419,254.772049,65.55072784,85.26309204,2.114316463,2.959978342,-7.516121864,-4.199576855,92712.28125,93062.28906
20170108,1003A,116.434,39.9522,0.312,0.298,0.310235107,26.33333333,10.66666667,19,0.966666667,57.33333333,262.3199158,256.8547974,67.06637573,85.55982208,2.035983801,2.505219698,-7.368164063,-4.665443897,94170.36719,94539.67188
20170108,1004A,116.434,39.8745,0.312,0.298,0.323098877,26,10.66666667,33,0.633333333,55,262.6298828,257.2240295,67.60341644,85.53741455,2.023145199,2.428110361,-7.328021526,-4.729308128,94365.15625,94733.07813
20170108,1005A,116.473,39.9716,0.195,0.279,0.316131683,20,9.666666667,22,0.466666667,49.33333333,262.3113403,256.8488464,67.08776093,85.58048248,2.034081459,2.501223803,-7.375711918,-4.675011158,94207.46094,94578.19531
