date,site,lon,lat,1,3,5,PM2.5,so2,no2,co,o3,air,rh,u,v,p
1037A,118.144,39.643,0.458,0.432333344,0.469917786,23.66666667,39.66666667,38.33333333,1.622666667,94.33333333,20150313,271.2512817,25.44836998,-1.652649283,-0.397258729,98160.64844
1038A,118.1853,39.6407,0.458,0.432333344,0.470576904,60.66666667,22.33333333,51.66666667,5.762666667,72.33333333,20150313,271.3299561,25.56647301,-1.65372479,-0.400682747,98222.66406
1039A,118.2185,39.6679,0.458,0.438333344,0.442806,52.66666667,61.66666667,55.33333333,2.357333333,78.33333333,20150313,271.3813171,25.68963623,-1.648245573,-0.41582942,98220.625
1040A,118.1838,39.65782,0.458,0.432333344,0.4543284,48,50,45,1.779333333,90,20150313,271.3209534,25.57889938,-1.649994135,-0.407827288,98189.67188
1041A,118.1997,39.6295,0.458,0.438333344,0.480862274,66.66666667,54.66666667,55.33333333,2.269333333,84.33333333,20150313,271.3614502,25.59751701,-1.656364799,-0.397440076,98262.92969
1043A,119.7624,40.0181,0.322,0.303,0.281782684,12,25.66666667,15,0.54,93.66666667,20150313,273.2227478,30.46402359,-1.560294986,-0.729930758,100073.8594
1047A,114.5129,36.61763,0.83,0.806666687,0.805132568,105.6666667,76,38.66666667,1.288,73,20150313,274.7530212,28.00226402,-1.938347101,0.451126724,97354.5625
1048A,114.5426,36.6164,0.83,0.806666687,0.801375366,104.5,16.5,19,0.6245,73,20150313,274.7704163,28.03914833,-1.942891836,0.439120799,97430.03125
1049A,114.5035,36.5776,0.83,0.806666687,0.800391541,144,81.66666667,44.66666667,1.319666667,121.3333333,20150313,274.8822632,28.14584923,-1.956606388,0.437532842,97375.98438
1050A,114.4965,36.61981,0.889,0.821222229,0.807447327,94.66666667,73.33333333,69,0.921333333,73.66666667,20150313,274.7384338,27.97614288,-1.935108662,0.458400905,97311.1875
1051A,115.493,38.8632,0.739,0.720888916,0.684505188,139,105.6666667,64.33333333,2.183666667,91,20150313,273.3788757,27.59804344,-1.819253325,0.282613337,95004.17969
1052A,115.5223,38.8957,0.644,0.671666687,0.67718457,102.6666667,59.66666667,61,1.997666667,76,20150313,273.3835754,27.60573578,-1.822378635,0.271674663,94977.40625
1053A,115.4713,38.9108,0.739,0.720888916,0.699846863,106,65.33333333,60.66666667,1.943,45,20150313,273.3754272,27.77061844,-1.816938639,0.290714651,94836.46875
1054A,115.4612,38.8416,0.739,0.720888916,0.690765747,121.6666667,87.66666667,18.66666667,2.138333333,23,20150313,273.3738098,27.62256241,-1.815861344,0.294485331,94997.82813
1055A,115.442,38.8756,0.739,0.720888916,0.707483826,99.66666667,94,75.33333333,2.201666667,87.33333333,20150313,273.3707275,27.75535011,-1.813813329,0.301653326,94870.58594
1056A,115.5214,38.8707,0.644,0.671666687,0.674571106,125.6666667,91,78.33333333,1.927333333,70,20150313,273.3834229,27.54632378,-1.822282672,0.272010654,95040.86719
1062A,117.9664,40.9161,0.069,0.061333332,0.04800552,5.333333333,7.666666667,7.333333333,0.187,103.3333333,20150313,270.3850403,28.69135666,-1.315367103,-0.85885334,94354.46094
1063A,117.9525,40.9843,0.072,0.062777779,0.049937717,20.33333333,8.666666667,10.33333333,0.256666667,96.66666667,20150313,270.1270142,28.87820053,-1.274242282,-0.861680031,94112.89844
1064A,117.963,40.9359,0.072,0.062777779,0.048568615,3,7,6.666666667,0.511,104.3333333,20150313,270.3106995,28.74889755,-1.303525448,-0.859877348,94285.6875
1065A,117.8184,40.9733,0.072,0.054777779,0.048152927,5.666666667,5.666666667,6,0.569,98.66666667,20150313,270.0166931,28.21176529,-1.254626036,-0.817594647,93876.92969
1066A,117.9384,41.0112,0.072,0.062777779,0.050614475,9,6,3,0.231666667,104.3333333,20150313,270.0162659,28.91003609,-1.256484151,-0.860037327,93999.89063
1071A,116.8854,38.2991,0.532,0.544888916,0.53530957,41.66666667,39,37.33333333,1.148333333,72.66666667,20150313,272.7883606,23.25660133,-1.866111994,-0.033888001,99078.51563
1072A,116.8584,38.3254,0.561,0.544222229,0.534309265,50.66666667,42.66666667,38.66666667,1.096666667,98.33333333,20150313,272.8186035,23.35596848,-1.867551923,-0.032448001,98966.61719
1073A,116.8709,38.3228,0.561,0.544222229,0.535113892,45,29.33333333,36.33333333,0.917,73.33333333,20150313,272.8045959,23.32519913,-1.866885304,-0.033114668,98996.09375
1074A,115.6951,37.7575,0.574,0.519444458,0.532363648,79,52.66666667,30.33333333,1.673,97.33333333,20150313,273.4112244,24.49428749,-1.840810657,0.207162663,98251.45313
1075A,115.6426,37.7379,0.574,0.559333313,0.549656433,90.66666667,35,32,1.328,104,20150313,273.402832,24.54012108,-1.835210681,0.226762667,98209.92188
1076A,115.6906,37.739,0.574,0.559333313,0.538382813,78.33333333,42.33333333,35.33333333,1.146333333,98,20150313,273.4104919,24.45860672,-1.84033072,0.208842665,98291.19531
1077A,114.4821,37.0967,0.874,0.876444458,0.856922669,118.6666667,51,55.66666667,1.261333333,93,20150313,273.2171326,26.13204193,-1.711423993,0.660016,96737.07813
1078A,114.5261,37.0533,0.928,0.886777771,0.85318988,99.33333333,57.66666667,87,1.130333333,85,20150313,273.300354,26.33993912,-1.727232814,0.63378495,96902.375
1079A,114.5331,37.0964,0.928,0.886777771,0.848820435,108,48.33333333,49.66666667,0.843,94.33333333,20150313,273.2253113,26.18057823,-1.71686399,0.640976012,96872.99219
1080A,114.4854,37.062,0.874,0.876444458,0.860391541,85,40,55.66666667,0.871,73.33333333,20150313,273.2643433,26.2681942,-1.718608141,0.652745306,96784.96875
1001A,116.366,39.8673,1.174,1.165777832,1.180772461,110.3333333,59.33333333,92.33333333,2.2,32,20150314,278.0234375,29.05071068,5.15349865,-0.684920192,93735
1003A,116.434,39.9522,1.206,1.218444458,1.198189209,117.6666667,60,71,2.633333333,25.33333333,20150314,277.8108215,29.31517792,5.269536495,-0.638568223,93666.60156
1004A,116.434,39.8745,1.167,1.177444458,1.186928223,115.6666667,61,80.66666667,2.266666667,24,20150314,278.0851135,28.91981506,5.109063149,-0.551544189,93864.59375
1005A,116.473,39.9716,1.206,1.218444458,1.201004761,117.3333333,67.66666667,83.33333333,2.466666667,29,20150314,277.7920532,29.31975937,5.274085522,-0.579176247,93702.76563
1006A,116.361,39.9425,1.206,1.200222168,1.190513916,105.3333333,55,86.33333333,2.433333333,19.66666667,20150314,277.7518311,29.44303703,5.315199375,-0.779544234,93531.49219
1007A,116.315,39.9934,1.206,1.200222168,1.189886841,101.3333333,60.66666667,101.6666667,2.2,8,20150314,277.5137329,29.81079483,5.463960171,-0.932232201,93299.96094
1008A,116.72,40.1438,1.168,1.183888916,1.173254028,99.33333333,56,60.33333333,2.066666667,36.66666667,20150314,277.4963074,29.57328415,5.386572361,-0.258280218,93740.60156
1009A,116.644,40.3937,1.2,1.166666626,1.11501709,99.33333333,66,57.66666667,2.066666667,40,20150314,276.5148621,30.93130875,5.957337379,-0.696248233,92835.50781
1011A,116.407,40.0031,1.206,1.218444458,1.202611816,110.6666667,50,77.33333333,2.433333333,27.33333333,20150314,277.5967102,29.63692093,5.399563789,-0.751736224,93476.55469
1012A,116.225,39.9279,1.119,1.184666626,1.157614014,100,52.33333333,79.33333333,2.266666667,20.33333333,20150314,277.6131897,29.70036507,5.396753788,-1.019293666,93271.49219
1029A,114.4548,38.0513,1.392,1.401857178,1.3735354,146.3333333,153.3333333,109.3333333,2.652666667,37.66666667,20150314,276.9830017,24.83950424,3.97020793,-1.910624027,94489.1875
1030A,114.6046,38.0398,1.392,1.433888916,1.395594482,153.3333333,138.3333333,104.6666667,3.302333333,22,20150314,277.3265381,24.67885017,3.91428256,-1.742848039,94898.74219
1031A,114.5019,38.1398,1.447,1.403666626,1.392844604,179.6666667,164.6666667,91.66666667,2.635,45.66666667,20150314,277.0910034,25.15789223,3.952624083,-1.857872009,94380.04688
1032A,114.4586111,38.00583333,1.336,1.368125,1.371240234,154.6666667,115,94,2.086333333,33.33333333,20150314,276.9917297,24.65625191,3.968785286,-1.906355619,94615.27344
1033A,114.5330556,38.01777778,1.392,1.419444458,1.391925415,136.6666667,148.3333333,112,2.776333333,40.66666667,20150314,277.1624756,24.64513588,3.940992594,-1.822977781,94774.35156
1034A,114.5214,38.0524,1.392,1.419444458,1.392619141,153.3333333,141,106.3333333,2.144666667,36.33333333,20150314,277.1357422,24.79337692,3.945343971,-1.836032033,94654.98438
1035A,114.3541,37.9097,1.336,1.293285767,1.327319092,171,119,75,1.865,14,20150314,276.762085,24.36606026,3.995541334,-2.008917332,94589.9375
1047A,114.5129,36.61763,1.374,1.303666626,1.308890625,61.33333333,40,21,1.047666667,83.33333333,20150314,278.4537354,26.38907433,3.38978529,-1.068576574,97210.39844
1048A,114.5426,36.6164,1.374,1.303666626,1.31844519,79.66666667,19,16,0.524666667,53.66666667,20150314,278.5238953,26.34194183,3.377974749,-1.034392834,97286.53125
1049A,114.5035,36.5776,1.368,1.361888916,1.31545813,61.33333333,58.33333333,30,1.012333333,124.6666667,20150314,278.5494995,26.57850266,3.344238758,-1.01085794,97239.02344
1050A,114.4965,36.61981,1.374,1.303666626,1.302684082,48,35.33333333,45.66666667,0.776,76.66666667,20150314,278.410614,26.40859222,3.398139477,-1.090000987,97166.39063
1051A,115.493,38.8632,1.299,1.316333374,1.302962769,88.66666667,97,59.33333333,1.539,69.66666667,20150314,279.3639526,26.54586792,3.58261323,-0.747839987,94568.16406
1052A,115.5223,38.8957,1.299,1.316333374,1.292151001,101.6666667,101,69,1.664333333,48.33333333,20150314,279.4311523,26.61070824,3.571674585,-0.715023994,94538.22656
1053A,115.4713,38.9108,1.299,1.296777832,1.279174438,145.3333333,94.66666667,66.33333333,1.644666667,32,20150314,279.3141785,26.82999611,3.590714693,-0.77214402,94395.23438
1054A,115.4612,38.8416,1.299,1.296777832,1.309961792,86.66666667,92.66666667,14.66666667,1.595,26.33333333,20150314,279.2910156,26.53971863,3.594485283,-0.783456028,94563.75781
1055A,115.442,38.8756,1.299,1.296777832,1.292294067,46.33333333,102,65.66666667,1.520333333,73.66666667,20150314,279.2469788,26.75328636,3.601653337,-0.804960012,94432.76563
1056A,115.5214,38.8707,1.299,1.316333374,1.302433472,108,107.3333333,64.66666667,1.702333333,56.66666667,20150314,279.4290771,26.49708748,3.572010756,-0.716032028,94604.32813
1057A,114.8985,40.8367,0.629,0.558857117,0.591993774,48.33333333,95,45.33333333,1.216666667,80.66666667,20150314,272.324646,34.91329193,8.176888466,-3.221014977,88520.32031
1058A,114.892,40.79481,0.512,0.541,0.585893677,59,78.33333333,40.33333333,1.079,75.66666667,20150314,272.4214783,34.80741119,8.096441269,-3.201091766,88600.10156
1059A,114.8814,40.8115,0.489,0.574666687,0.591350281,75.33333333,105,22,1.482333333,65.33333333,20150314,272.3540955,34.83732224,8.142032623,-3.22683382,88557.33594
1060A,114.9032,40.7688,0.512,0.541,0.57987854,74.66666667,102.3333333,22.66666667,1.517,72.33333333,20150314,272.5181274,34.75577164,8.028853416,-3.165751696,88662.76563
1061A,114.904,40.8725,0.629,0.558857117,0.605122009,37,202,36.33333333,1.165,66.33333333,20150314,272.2896729,35.00379944,8.213464737,-3.201509953,88451.66406
1065A,117.8184,40.9733,0.947,0.953400024,0.830905396,32,53.66666667,42.66666667,1.888,70.33333333,20150314,276.0664978,32.91077423,5.429340363,1.162450314,93228.32031
1067A,116.6838,39.5178,1.066,1.110111084,1.110895874,84.33333333,47.66666667,42,1.365,46.33333333,20150314,279.6694641,26.44747353,4.186794758,0.367543787,95300.91406
1068A,116.7729,39.5747,1.066,1.110111084,1.119230225,91,54.66666667,61.33333333,1.628,42.66666667,20150314,279.5834045,26.51179314,4.230986595,0.489143789,95347.58594
1069A,116.715,39.5571,1.066,1.110111084,1.118867188,85.33333333,57.33333333,58.66666667,1.464,32,20150314,279.5706787,26.57064438,4.240698814,0.388423771,95268.67188
1070A,116.7464,39.5343,1.066,1.110111084,1.113179077,84,42.66666667,31.66666667,1.001666667,46,20150314,279.6923523,26.36917686,4.172460556,0.47927177,95391.98438
1074A,115.6951,37.7575,1.491,1.494444458,1.455074951,96.66666667,66.66666667,34.66666667,1.043,100.3333333,20150314,279.8274231,20.71655464,3.507162571,-0.521488011,97938.32031
1075A,115.6426,37.7379,1.491,1.480555542,1.447343872,98.33333333,52.33333333,36,1.309333333,114.3333333,20150314,279.7070313,20.80677986,3.526762724,-0.580287993,97897.28125
1076A,115.6906,37.739,1.491,1.494444458,1.452845215,83.66666667,61.33333333,37.66666667,1.301333333,107.6666667,20150314,279.8171082,20.64466476,3.508842707,-0.526528001,97979.94531
1077A,114.4821,37.0967,1.22,1.237777832,1.226883423,79,59.66666667,50.66666667,1.46,89.66666667,20150314,277.0455933,24.3683567,3.960016012,-1.880048037,96504.92188
1078A,114.5261,37.0533,1.22,1.224222168,1.227614014,90,67.33333333,84.33333333,1.405666667,72,20150314,277.2128601,24.49096298,3.915878534,-1.792235017,96678.30469
1079A,114.5331,37.0964,1.22,1.224222168,1.233156494,83,61.66666667,54.33333333,1.178,86,20150314,277.1625671,24.29528236,3.940975904,-1.822927952,96641.01563
1080A,114.4854,37.062,1.22,1.224222168,1.222320435,84,45.66666667,61.33333333,1.315333333,70.33333333,20150314,277.0942078,24.51377296,3.941637754,-1.852506042,96559.16406
1001A,116.366,39.8673,0.518,0.541666687,0.603161011,74.33333333,22.33333333,47,0.966666667,89,20150315,278.79245,27.46956062,1.680304408,4.831616879,93940.05469
1003A,116.434,39.9522,0.444,0.528111084,0.566911377,70.66666667,19,37.66666667,1.066666667,71.66666667,20150315,278.6197205,27.35383987,1.800649643,4.863779068,93878.17188
1004A,116.434,39.8745,0.518,0.561333313,0.602449036,70,21.66666667,38.66666667,0.866666667,95.66666667,20150315,278.8244019,27.26059914,1.695752382,4.80616951,94071.53906
1005A,116.473,39.9716,0.444,0.528111084,0.556419312,86.66666667,20.66666667,62.66666667,1,73.33333333,20150315,278.5973816,27.25231934,1.829315305,4.860390663,93916.40625
1006A,116.361,39.9425,0.444,0.526222229,0.574681946,69.66666667,19.33333333,44,0.833333333,77.33333333,20150315,278.591217,27.57579994,1.782498598,4.889792442,93740.8125
1007A,116.315,39.9934,0.444,0.526222229,0.541022766,63.33333333,22.66666667,78,0.966666667,55,20150315,278.4237671,27.78408051,1.849235296,4.948627472,93511.14063
1008A,116.72,40.1438,0.375,0.382125,0.364170441,46,11.33333333,44,0.566666667,61.33333333,20150315,278.3202515,26.98883057,2.067660093,4.874107838,93961.0625
1009A,116.644,40.3937,0.223,0.199222229,0.208822525,41.5,2.5,16,0.5,82,20150315,277.6014099,28.03582764,2.392365932,5.092904091,93052.17969
1011A,116.407,40.0031,0.444,0.528111084,0.527267883,55.66666667,13.33333333,39,0.833333333,82,20150315,278.4658203,27.50651741,1.867822051,4.913846016,93690.28906
1012A,116.225,39.9279,0.444,0.534625,0.551074463,93.66666667,31.33333333,50.66666667,1.266666667,77,20150315,278.5284729,27.99348068,1.752761483,4.940574646,93476.89063
1013A,117.151,39.097,0.525,0.604428589,0.563449402,73,27.33333333,39.66666667,1.685,86.66666667,20150315,281.4724731,24.03319931,0.816467583,3.920809031,97469.47656
1014A,117.193,39.173,0.658,0.621555542,0.569734497,68.66666667,39.66666667,42,1.613333333,77.66666667,20150315,281.3008728,23.98999977,0.917563856,3.957422733,97377.76563
1015A,117.145,39.1654,0.658,0.621555542,0.583929565,52.33333333,36,27.33333333,1.583,63.66666667,20150315,281.2817383,24.13447952,0.897700787,3.972724438,97296.89844
1016A,117.184,39.1205,0.525,0.604428589,0.560392883,73,38.66666667,38.66666667,1.318,94,20150315,281.4361877,23.9557991,0.852524996,3.923514366,97481.91406
1017A,117.237,39.1082,0.675,0.577875,0.543052124,62,58,46,1.788333333,36,20150315,281.513916,23.77144051,0.850231349,3.891806841,97618.91406
1018A,117.202,39.0927,0.675,0.577875,0.549214417,67.66666667,34.33333333,42.66666667,2.137666667,80.33333333,20150315,281.5268555,23.86483955,0.823437929,3.895742893,97583.57031
1019A,117.1837,39.2133,0.658,0.621555542,0.576276611,70.33333333,32.33333333,37.66666667,1.522666667,60.33333333,20150315,281.1835632,24.06811905,0.963885307,3.990469694,97264.49219
1020A,117.269,39.1337,0.658,0.577222229,0.53554303,43.33333333,13.66666667,20.66666667,0.99,62.33333333,20150315,281.4710388,23.69964027,0.887949586,3.896311283,97625.15625
1021A,117.307,39.0877,0.496,0.52775,0.516048035,47.66666667,26.66666667,42,2.408666667,66.66666667,20150315,281.6284485,23.5228405,0.842595458,3.846936941,97809.28906
1025A,117.401,39.124,0.412,0.444285706,0.483400848,51.66666667,28.66666667,38,1.333333333,79.66666667,20150315,281.6075745,23.2656002,0.90712142,3.832380533,97917.71875
1027A,117.157,38.9194,0.534,0.533,0.540644836,89.33333333,38.66666667,38.66666667,1.152333333,72.33333333,20150315,281.8739929,23.80088043,0.641866684,3.813013315,97897.60938
1029A,114.4548,38.0513,0.721,0.757333313,0.780325623,50.33333333,60.33333333,31.66666667,0.962666667,107,20150315,278.6106567,29.19968414,-0.078720003,5.253184319,94565.20313
1030A,114.6046,38.0398,0.737,0.814777771,0.818322937,77.66666667,36.33333333,23.66666667,1.073666667,55,20150315,278.8183899,29.3098793,-0.038773336,5.165301323,94985.92969
1031A,114.5019,38.1398,0.742,0.776222229,0.798592407,88.66666667,52.33333333,33.33333333,0.781333333,100.6666667,20150315,278.6759644,29.37399864,-0.066160001,5.225552082,94461.50781
1032A,114.4586111,38.00583333,0.78,0.756111084,0.780039673,63.66666667,29.66666667,22,0.375666667,68.33333333,20150315,278.6159363,29.13259888,-0.077703707,5.250948429,94690.67188
1033A,114.5330556,38.01777778,0.926,0.817444458,0.80221521,66,38.66666667,24.33333333,0.645,109.6666667,20150315,278.7191772,29.21573448,-0.05785184,5.207274437,94855.61719
1034A,114.5214,38.0524,0.721,0.789333313,0.795438599,75.66666667,46,29.33333333,0.556,102,20150315,278.7030029,29.25776291,-0.060960002,5.214112282,94736.10938
1035A,114.3541,37.9097,0.564,0.701,0.731608093,71,43,21,0.74,49,20150315,278.4877319,28.88591957,-0.096656002,5.296656132,94655.78906
1047A,114.5129,36.61763,1.447,1.349333374,1.295093018,87,38.66666667,27.33333333,1.129666667,81.33333333,20150315,280.1412659,31.87619209,-0.403715312,5.031772137,97185.8125
1048A,114.5426,36.6164,1.447,1.349333374,1.299724976,110,24,18.66666667,0.618666667,40,20150315,280.1773987,31.92085457,-0.396320581,5.010350704,97263.16406
1049A,114.5035,36.5776,1.447,1.349333374,1.32405957,116.6666667,79,37,1.163333333,138,20150315,280.2579041,32.02052307,-0.43608731,5.022128582,97209.77344
1050A,114.4965,36.61981,1.447,1.349333374,1.291310303,75.33333333,41.66666667,54.33333333,0.775333333,82,20150315,280.1165161,31.84565163,-0.406682283,5.044199467,97141.28125
1051A,115.493,38.8632,0.737,0.776777771,0.762356506,73.33333333,37,34,1.115333333,111,20150315,280.050293,29.05824089,0.198133335,4.644106865,94712.85156
1052A,115.5223,38.8957,0.737,0.741444458,0.756742493,94.66666667,21.66666667,36.33333333,0.6615,84.33333333,20150315,280.0909119,29.00348091,0.205946669,4.626917362,94684.35156
1053A,115.4713,38.9108,0.737,0.776777771,0.772115967,102.6666667,40,39.33333333,0.953,59,20150315,280.0202026,29.18479919,0.192346662,4.656837463,94541.83594
1054A,115.4612,38.8416,0.737,0.776777771,0.770997864,82,42.33333333,6,1.218666667,24.33333333,20150315,280.0061951,29.13408089,0.189653337,4.662762642,94707.5
1055A,115.442,38.8756,0.737,0.776777771,0.780930054,77,47.33333333,38.66666667,1.102333333,112,20150315,279.9795837,29.2363205,0.184533343,4.674026489,94577.85156
1056A,115.5214,38.8707,0.737,0.741444458,0.753757446,105,41.33333333,38.33333333,1.641,91.33333333,20150315,280.0896912,28.97636032,0.205706671,4.627445221,94749.39844
1057A,114.8985,40.8367,0.087,0.083,0.093981575,25.66666667,16.33333333,13.66666667,1.915333333,91.33333333,20150315,275.975647,32.41604233,3.14952302,6.014159679,88657.47656
1058A,114.892,40.79481,0.112,0.110199997,0.094659393,24.33333333,25,14.33333333,0.328,88.33333333,20150315,276.0365906,32.40232849,3.093087196,6.017267704,88737.98438
1059A,114.8814,40.8115,0.112,0.110199997,0.09543132,30.33333333,43,10.66666667,0.779333333,84.66666667,20150315,276.006012,32.41823578,3.121843338,6.029920101,88693.27344
1060A,114.9032,40.7688,0.112,0.1005,0.094057159,30.66666667,23.66666667,10.33333333,0.707666667,89.66666667,20150315,276.0836792,32.38196182,3.048919916,5.999195099,88803
1061A,114.904,40.8725,0.087,0.083,0.09307666,31.66666667,46,10.66666667,0.620333333,82,20150315,275.9490662,32.42760468,3.166949034,5.950940132,88588.20313
1067A,116.6838,39.5178,0.667,0.658666687,0.670732117,72.66666667,20,20.66666667,0.984,63.66666667,20150315,279.9610901,26.03319931,1.252620935,4.431092262,95490.30469
1068A,116.7729,39.5747,0.719,0.697777771,0.696239929,85,31.33333333,39.33333333,1.222666667,74.66666667,20150315,279.879303,25.81636047,1.339303494,4.433278561,95542.04688
1069A,116.715,39.5571,0.719,0.697777771,0.682942749,70,27.33333333,29.33333333,0.918666667,54.66666667,20150315,279.8809204,25.98052025,1.308277488,4.446101189,95461.07813
1070A,116.7464,39.5343,0.719,0.697777771,0.683757507,75.66666667,20,18.33333333,0.756666667,68.33333333,20150315,279.9664307,25.85268021,1.283499241,4.415460587,95583.375
1071A,116.8854,38.2991,0.653,0.670444458,0.654758972,61.66666667,19,24.66666667,0.757666667,81.66666667,20150315,281.6422119,23.92564011,0.569440007,3.92889595,98839.99219
1072A,116.8584,38.3254,0.653,0.670444458,0.657944458,55.33333333,34.33333333,31,0.692,113.3333333,20150315,281.6191711,24.04360008,0.562240005,3.940415859,98726.09375
1073A,116.8709,38.3228,0.653,0.670444458,0.655460388,49.66666667,19,25.33333333,0.579,91,20150315,281.6298523,24.00048065,0.565573335,3.935082674,98755.88281
1074A,115.6951,37.7575,0.94,0.847555542,0.84181604,131,63,39.33333333,1.042,112.3333333,20150315,280.3305359,27.08468056,0.252026677,4.525541306,98033.3125
1075A,115.6426,37.7379,0.86,0.858555542,0.839295898,151,43.33333333,28.66666667,1.349,129.3333333,20150315,280.2577515,27.22916031,0.238026664,4.556341171,97992.40625
1076A,115.6906,37.739,0.86,0.858555542,0.839536865,141,53,28.33333333,1.214,129.6666667,20150315,280.3243103,27.0768795,0.250826657,4.528181076,98074.1875
1077A,114.4821,37.0967,0.948,0.980888916,0.985396423,45,37.33333333,33,0.605333333,96.33333333,20150315,278.6484985,29.95830154,-0.071440004,5.237168312,96529.33594
1078A,114.5261,37.0533,1.066,0.996333313,1.023226929,67.66666667,47.66666667,79.33333333,0.877333333,65,20150315,278.7812805,30.18424988,-0.076595411,5.201981544,96700.5625
1079A,114.5331,37.0964,1.066,0.996333313,1.004942444,67.33333333,35.66666667,41.66666667,0.415666667,90,20150315,278.7192383,30.02396965,-0.057840001,5.207248211,96668.23438
1080A,114.4854,37.062,0.948,0.980888916,1.004005493,40.66666667,27.33333333,42,0.432333333,74.66666667,20150315,278.6977844,30.09841728,-0.0810064,5.229589939,96580.10938
1027A,117.157,38.9194,1.456,1.474571411,1.464639893,207,99.5,26,0.813,60.5,20150316,288.844696,41.71626282,0.380906641,2.947946548,97158.32813
1029A,114.4548,38.0513,1.3,1.309666626,1.334940918,224,138.5,83.5,3.359,75.5,20150316,284.0404358,40.84284592,2.73616004,-0.610624015,93908.26563
1030A,114.6046,38.0398,1.293,1.282333374,1.306740234,199,72.5,57.5,2.557,31,20150316,284.3040771,40.89859009,2.616319895,-0.442847997,94311.14063
1031A,114.5019,38.1398,1.3,1.309666626,1.352323975,267,88,79,2.6435,67,20150316,284.1233521,41.2069931,2.698479891,-0.557871997,93802.92188
1032A,114.4586111,38.00583333,1.293,1.302111084,1.321099365,255,78.5,47.5,1.8465,34,20150316,284.0471497,40.6753273,2.733111143,-0.606355548,94031.29688
1033A,114.5330556,38.01777778,1.293,1.293333374,1.312435303,208,87.5,71,2.5425,62,20150316,284.1781616,40.76828384,2.673555374,-0.52297771,94188.17188
1034A,114.5214,38.0524,1.3,1.309666626,1.32391272,208,84.5,71.5,2.142,71,20150316,284.1576538,40.89125824,2.682879925,-0.536031961,94071.49219
1035A,114.3541,37.9097,1.366,1.319875,1.314167114,204,58,34,1.531,108,20150316,283.8587646,40.25342178,2.795541286,-0.721178651,94004.10156
1047A,114.5129,36.61763,0.973,0.95575,0.970715393,143,16,29.5,1.287,45,20150316,285.5136414,39.72646713,2.297421932,0.182525247,96560.84375
1048A,114.5426,36.6164,0.973,0.95575,0.964216858,156.5,20.5,11.5,0.6855,25,20150316,285.5699768,39.7480278,2.277657509,0.216577828,96635.79688
1049A,114.5035,36.5776,0.973,0.95575,0.970219299,152,79.5,22.5,1.203,97,20150316,285.6166687,39.76173019,2.268956661,0.235974014,96588.42188
1050A,114.4965,36.61981,0.973,0.95575,0.974547241,127,24.5,39,0.87,52.5,20150316,285.4780579,39.7130127,2.309640408,0.161333382,96517.53906
1051A,115.493,38.8632,1.832,1.911888916,1.781664795,276,129,50.5,2.1635,64,20150316,285.8676758,43.77153015,1.905599952,0.552159965,94010.64063
1052A,115.5223,38.8957,1.832,1.911888916,1.808254395,272.5,93,57.5,1.3535,49,20150316,285.9192505,43.86375427,1.882159948,0.584976017,93982.49219
1054A,115.4612,38.8416,1.827,1.733333374,1.764750732,280.5,112,2,2.2435,18.5,20150316,285.8117065,43.72747803,1.931039929,0.516543984,94005.3125
1055A,115.442,38.8756,1.832,1.854666626,1.772761597,273,133,57,2.3745,60.5,20150316,285.7779236,43.89248276,1.946399927,0.495039999,93877.20313
1057A,114.8985,40.8367,0.334,0.305444458,0.241095688,73,74.5,57,1.3005,101,20150316,278.9298401,46.56277847,2.58671999,-3.420685053,88187.39063
1058A,114.892,40.79481,0.334,0.305444458,0.270763825,100,60,43.5,1.152,99.5,20150316,279.0664368,46.67040253,2.613800287,-3.372848034,88260.4375
1059A,114.8814,40.8115,0.334,0.305444458,0.260869873,97.5,107.5,26.5,1.342,85.5,20150316,279.0210266,46.61503601,2.633874893,-3.418083191,88220.34375
1060A,114.9032,40.7688,0.334,0.305444458,0.285119629,88,51.5,42,4.6735,71,20150316,279.1411133,46.75201416,2.591787815,-3.310375929,88318.91406
1061A,114.904,40.8725,0.26,0.209333328,0.215451019,74,179.5,35.5,1.318,89,20150316,278.8082275,46.47040939,2.510722637,-3.420829058,88124.51563
1062A,117.9664,40.9161,1.619,1.710222168,1.683820801,87,58,28,1.5775,109,20150316,279.9580688,47.57269287,-1.76884222,-0.152896091,93443.42188
1063A,117.9525,40.9843,1.53,1.547888916,1.647837524,90,96.5,40.5,1.5745,110,20150316,279.6152649,47.58377457,-1.795200229,-0.25889194,93211.42969
1064A,117.963,40.9359,1.619,1.657875,1.673435181,138,69,43,1.7335,104.5,20150316,279.8591919,47.57768631,-1.777112007,-0.183228567,93377.44531
1065A,117.8184,40.9733,1.511,1.560666626,1.631257324,97,68.5,42.5,1.941,117,20150316,279.5046692,47.22445679,-1.64062047,-0.34576267,92969.36719
1066A,117.9384,41.0112,1.53,1.547888916,1.62990271,105.5,51.5,34,1.358,121,20150316,279.4702454,47.56499863,-1.796509147,-0.307051718,93101.92188
1071A,116.8854,38.2991,1.17,1.122666626,1.128597656,97.5,43.5,24.5,0.991,68.5,20150316,288.3522034,39.42081833,0.656127989,2.484416008,98094.08594
1072A,116.8584,38.3254,1.148,1.124777832,1.139933105,109.5,49.5,30,0.7005,97,20150316,288.3032532,39.57358933,0.683487952,2.438335896,97981.23438
