date,id,lon,lat,AOD_win1,AOD_win3,AOD_win5,PM2.5,so2,no2,co,o3,12_air,18_air,12_rh,18_rh,12_uwnd,18_uwnd,12_vwnd,18_vwnd,12_pres,18_pres
20150102,1076A,115.6906,37.739,0.324,0.308666657,0.297722534,88.33333333,39,40.66666667,1.336,54,262.9701538,263.07901,40.04089355,62.70127869,3.208842754,4.487850666,1.719338655,0.212149352,98904.89063,98607.50781
20150102,1077A,114.4821,37.0967,0.346,0.416,0.441369171,156.6666667,88.33333333,57.66666667,2.229,35.33333333,262.9057007,263.4657288,36.32085037,51.62028503,3.66001606,5.325744152,1.97715199,-0.625743985,97299.78125,97009.44531
20150102,1078A,114.5261,37.0533,0.482,0.450875,0.444924103,157,145.3333333,52,2.534333333,19.66666667,262.9280396,263.447052,36.43099594,51.629879,3.612238646,5.259228706,1.97655189,-0.573299706,97478.01563,97187.67188
20150102,1079A,114.5331,37.0964,0.482,0.450875,0.443582367,148,85,46,1.627,41,262.9084167,263.4494019,36.45439529,51.72695923,3.640975952,5.290384293,1.966271997,-0.590384007,97443.32813,97153.02344
20150102,1080A,114.4854,37.062,0.346,0.416,0.442664612,147.3333333,146,41.33333333,1.819,33.33333333,262.9181213,263.4615784,36.3274498,51.56475449,3.639389992,5.301152706,1.98182559,-0.609924078,97353.27344,97062.91406
20150103,1001A,116.366,39.8673,0.743,0.775375,0.861087402,111.3333333,78.66666667,93.66666667,2.466666667,23.33333333,265.2301331,262.3726501,44.73510742,95.44755554,4.042399406,1.591686964,-5.242590904,-3.781200171,93542.95313,93824.3125
20150103,1002A,116.17,40.2865,0.233,0.189199997,0.33843808,159.3333333,56.33333333,80.66666667,2.233333333,19.33333333,264.6447754,261.8027344,44.81277084,92.88173676,4.083440781,1.644259214,-5.682422638,-3.260532618,92014.88281,92306.07031
20150103,1003A,116.434,39.9522,0.743,0.825,0.855545715,168.3333333,69.66666667,79.33333333,3.033333333,17.33333333,265.2474365,262.3916931,45.17279053,96.45483398,4.044913769,1.596309781,-5.33294487,-3.757719755,93476.22656,93760.46094
20150103,1004A,116.434,39.8745,0.743,0.825,0.876966614,142,78.33333333,97,2.833333333,23.33333333,265.3179016,262.4571838,44.76054764,95.56865692,4.039143085,1.58883512,-5.232830524,-3.813043833,93671.46875,93953.25781
20150103,1005A,116.473,39.9716,0.743,0.801888916,0.857798157,147,95.66666667,99,3.066666667,15,265.2839355,262.4275208,45.26189423,96.68087769,4.044642925,1.595911741,-5.349568367,-3.768234015,93512.30469,93797.28906
20150103,1006A,116.361,39.9425,0.743,0.775375,0.839578247,124.3333333,76.66666667,107.6666667,2.766666667,16.33333333,265.1549988,262.3023071,45.14381027,96.32607269,4.047638416,1.59949398,-5.337449074,-3.720721722,93342.21875,93625.89063
20150103,1007A,116.315,39.9934,0.76,0.77225,0.812854981,122.6666667,68.66666667,98.66666667,2.7,8,265.0450745,262.1975708,45.43772507,96.92133331,4.052900791,1.607329726,-5.409955502,-3.652162075,93113.42969,93398.48438
20150103,1008A,116.72,40.1438,0.895,0.86625,0.815605774,120.3333333,85.66666667,79.33333333,2.566666667,24,265.4703064,262.6156616,44.86242294,94.90765381,4.052196026,1.595335245,-5.549233437,-3.837521553,93554.39844,93845.8125
